user,user2int,lec,#run,#action,err_incomplete,err_without_ct,err_etc
R8tX3WqT,4060,409,2,8,0,0,1
3SxjbAWV,4061,409,1,6,0,0,0
feTlkMlw,4062,409,2,23,0,0,1
0OlA7Pgh,4063,409,1,7,0,0,0
hmPGC582,4064,409,5,32,0,0,4
wsKPhz8x,4065,409,1,7,0,0,0
k1N5EdUd,4066,409,2,14,0,1,0
8ADp4Zk2,4067,409,1,6,0,0,0
3etKpH2Q,4068,409,1,6,0,0,0
sehTWQfF,4069,409,1,20,0,0,0
T0F3cHRB,4070,409,3,13,0,0,2
HToY5K7a,4071,409,2,16,0,0,1
1dfFJaYe,4072,409,1,7,0,0,0
qEuDHz6o,4073,409,1,7,0,0,0
YDubeBCp,4074,409,2,10,0,0,1
cyX7ogHa,4075,409,1,11,0,0,0
0WxHH2Tl,4076,409,1,6,0,0,0
NQDRkLp8,4077,409,5,13,0,0,2
XasZa4ld,4078,409,1,8,0,0,0
RNgrTBdf,4080,409,1,6,0,0,0
gSqNZi62,4081,409,1,6,0,0,0
Kfu7J7pS,4082,409,1,6,0,0,0
3Kb2dW9j,4083,409,1,7,0,0,0
mPnPOQIL,4084,409,1,7,0,0,0
Zc08552N,4085,409,15,36,0,0,13
HjvaGdSq,4087,409,5,8,0,0,4
2pHc2Qdy,4088,409,1,6,0,0,0
YN9FVL7b,4089,409,1,6,0,0,0
uTiMBWJ3,4090,409,3,17,0,0,2
enmaSFIq,4091,409,1,10,0,0,0
03hI9rQW,4092,409,1,6,0,0,0
X2LyzOq5,4093,409,4,9,0,0,3
oDhqcM2A,4094,409,2,7,0,0,1
QCKYlye4,4096,409,1,6,0,0,0
wvi6uRxN,4097,409,1,8,0,0,0
QTD4Ateq,4098,409,8,23,0,0,7
vKLzwnoS,4099,409,1,6,0,0,0
akfp2tkB,4100,409,1,6,0,0,0
wVZC1hre,4101,409,1,6,0,0,0
b6sVaq1M,4102,409,3,21,0,1,1
i2lPrEYP,4103,409,2,6,0,0,0
CUy0zunL,4104,409,1,6,0,0,0
KLAOT6a8,4105,409,4,7,0,0,3
mHS64ZnR,4106,409,1,6,0,0,0
0kB0xhBz,4107,409,13,27,0,0,10
QgUPuGdg,4108,409,2,8,0,0,1
zIAacg0c,4109,409,2,7,0,0,1
0q9XGQKb,4110,409,22,58,0,0,20
DrC97kbr,4111,409,2,12,0,0,1
6x1beUgv,4112,409,1,7,0,0,0
S2ZLgtdW,4113,409,7,37,1,0,5
X3A5xzuY,4114,409,1,6,0,0,0
rVm4gtk7,4115,409,1,6,0,0,0
1mm6OfQr,4116,409,3,8,1,0,1
XGu1tT5w,4117,409,25,58,0,0,24
p9GkxJiq,4118,409,4,22,0,0,3
HWUwUtbQ,4119,409,1,6,0,0,0
VVMeONxE,4120,409,2,11,0,0,1
uJfik8aB,4121,409,1,7,0,0,0
Y3K0Fmcl,4122,409,1,6,0,0,0
ApMOFZ7O,4123,409,7,25,4,1,1
qVM3nl8F,4124,409,3,9,0,0,1
fUXSY3OR,4125,409,4,17,0,0,2
Qc6a182l,4126,409,1,7,0,0,0
m26VYkcv,4127,409,4,13,0,0,2
c2sgqfCp,4129,409,1,6,0,0,0
bjNtW8LE,4130,409,3,12,0,0,2
21Q4HpXy,4131,409,1,6,0,0,0
bucg2S2n,4132,409,5,17,0,0,4
oFdgYhr5,4133,409,1,6,0,0,0
bJmdDnKw,4134,409,1,8,0,0,0
e7fnP29a,4135,409,1,6,0,0,0
dMzOtIC7,4136,409,1,6,0,0,0
TFrIcvzc,4137,409,2,8,0,0,1
7hfqDD20,4138,409,2,7,0,0,1
GESjgOME,4139,409,1,6,0,0,0
9gU0ZOwT,4140,409,1,6,0,0,0
9NSnRg6T,4141,409,4,17,0,0,3
LQHhMkGP,4142,409,1,6,0,0,0
bL5BpJ63,4143,409,1,6,0,0,0
EEgTM1mJ,4144,409,1,6,0,0,0
My1BYe7h,4145,409,1,6,0,0,0
RuuQhvPQ,4146,409,2,7,0,0,1
UeYzF9zz,4147,409,2,10,0,0,1
rcTLgz7Q,4148,409,2,10,0,0,1
Xv85oc3l,4149,409,1,15,0,0,0
wh1XBVL8,4150,409,1,12,0,0,0
C7KQg1UI,4151,409,1,6,0,0,0
742UdRrJ,4152,409,1,6,0,0,0
hedKmNAt,4153,409,2,7,0,0,1
GptMzlFf,4154,409,44,133,5,0,29
ePZVjlzS,4155,409,2,6,0,0,0
mM7dFmxT,4156,409,1,6,0,0,0
JmtXCHzC,4157,409,1,6,0,0,0
cS8WF0Na,4158,409,1,6,0,0,0
WmzCV2mV,4159,409,4,16,0,0,0
eW2rbS72,4160,409,1,7,0,0,0
8LHYcNBD,4161,409,1,6,0,0,0
h2PAcIv8,4162,409,1,10,0,0,0
xm6kTeKj,4163,409,3,19,0,0,1
1oKYTlcL,4164,409,1,6,0,0,0
r2p7dIje,4165,409,2,8,0,0,1
A3M4njf2,4166,409,1,7,0,0,0
QHYTX4zE,4167,409,1,6,0,0,0
BRt15q6h,4168,409,1,6,0,0,0
JuXUpKaX,4169,409,1,6,0,0,0
7SEtetFn,4170,409,1,6,0,0,0
wabZwxO4,4171,409,1,6,0,0,0
FwZARljM,4172,409,1,6,0,0,0
BdEVD7Ke,4173,409,1,7,0,0,0
TE0tuKlB,4174,409,2,6,0,0,0
pxt68gP7,4175,409,2,7,0,0,0
MctydkNw,4176,409,1,6,0,0,0
Km0PeJmr,4177,409,1,7,0,0,0
QjQVtgA3,4178,409,1,6,0,0,0
CD6e9W9M,4179,409,2,7,0,0,1
3a63htE7,4180,409,3,10,0,0,2
7aL9Sqmk,4181,409,1,7,0,0,0
GE2xpd0w,4182,409,1,6,0,0,0
v8p9wVIE,4183,409,1,6,0,0,0
gVnx9HB9,4184,409,1,6,0,0,0
UJ81nFZU,4185,409,5,18,2,1,1
VYHqgoau,4186,409,1,6,0,0,0
E0Rm9PXE,4187,409,1,9,0,0,0
ernbNfSN,4188,409,1,7,0,0,0
pSiaoi6s,4189,409,1,6,0,0,0
hWADHx8o,4190,409,2,7,0,0,1
NwYgCwGJ,4191,409,1,6,0,0,0
EvLOXNmj,4192,409,3,22,0,0,2
Nokd10B9,4193,409,4,10,0,0,3
ADuPaTR8,4194,409,2,6,1,0,0
oRyXYUww,4195,409,2,14,0,0,1
rQoATR6T,4196,409,1,6,0,0,0
8gzFRffr,4197,409,1,6,0,0,0
TcOlKjYX,4198,409,2,7,0,0,1
dCCKXnwH,4199,409,5,28,0,0,2
n5cJtmAB,4200,409,13,31,0,0,12
cb5TIA7Q,4201,409,2,7,0,0,1
BCAMS4aC,4202,409,1,6,0,0,0
MBC6lTVm,4203,409,10,27,0,0,9
yBnDleAO,4204,409,2,7,0,0,1
fNCZbNri,4205,409,5,16,0,0,4
X6YBygsP,4206,409,1,11,0,0,0
tojaiLJ0,4207,409,1,9,0,0,0
W7gfVZ2D,4208,409,2,6,0,0,1
QbOkeFY5,4209,409,2,8,0,0,1
GPi7nRrH,4210,409,1,6,0,0,0
7V8e8TXp,4211,409,1,8,0,0,0
9WhIZPBa,4212,409,1,6,0,0,0
AruwhmCw,4213,409,1,6,0,0,0
OM96MWCn,4214,409,2,9,0,0,1
2Ek1XfZa,4215,409,11,38,2,1,7
bbXxe1bf,4216,409,4,9,0,0,3
rY15Holk,4217,409,1,6,0,0,0
uia850sG,4218,409,1,6,0,0,0
PevMlROI,4219,409,1,7,0,0,0
0hjTO9ai,4220,409,7,18,0,0,6
wGKJTWpV,4221,409,1,8,0,0,0
qdG3KRzv,4222,409,2,6,0,0,0
eo4mu7H0,4223,409,2,7,0,0,1
CqfVsLiA,4225,409,1,6,0,0,0
goHAfi4X,4226,409,26,84,7,0,17
I699qt8X,4227,409,4,17,0,0,3
Aaz9UGbS,4228,409,1,6,0,0,0
my2wBVKu,4229,409,3,11,0,0,2
gwf1Tslq,4230,409,1,6,0,0,0
JedXLGzu,4231,409,3,7,0,0,2
RTjyfNXe,4232,409,1,6,0,0,0
TFMkreP8,4233,409,1,6,0,0,0
uWRXcCtc,4234,409,1,6,0,0,0
OHEP2R7V,4235,409,1,6,0,0,0
YfcnzRQ2,4236,409,1,6,0,0,0
StX4fyFA,4237,409,1,6,0,0,0
twmewgqE,4238,409,1,6,0,0,0
nWHJGfrQ,4239,409,3,8,0,0,1
DB8OOnFd,4240,409,3,24,0,0,0
Jgyu3EeS,4241,409,4,11,0,0,3
PT0UGYm2,4242,409,3,12,0,0,0
Q0ZbL0CW,4243,409,1,6,0,0,0
0cuPalDU,4244,409,1,6,0,0,0
ZoYAmcRq,4245,409,2,6,0,0,0
tIxTtbhY,4246,409,1,6,0,0,0
JIKGhvnn,4247,409,1,6,0,0,0
FcQtIuKK,4248,409,1,9,0,0,0
vwmZzySF,4249,409,1,7,0,0,0
jEhakxKX,4250,409,1,7,0,0,0
hdzNPOQN,4251,409,1,6,0,0,0
CX2mDRdx,4252,409,2,8,0,0,1
ctAQ2VmM,4253,409,1,6,0,0,0
OCKwwEKX,4254,409,2,11,0,0,1
40FMKFLS,4255,409,1,6,0,0,0
hzZL4RfF,4256,409,1,8,0,0,0
qebytsmp,4257,409,1,6,0,0,0
BWqi4UE8,4258,409,1,6,0,0,0
KBC19J8x,4259,409,3,10,2,0,0
BklELNAN,4260,409,36,91,9,0,23
QNAB3axT,4261,409,12,78,6,0,5
yYgdsxEH,4262,409,1,6,0,0,0
BBCUDIX5,4263,409,1,9,0,0,0
nVw2WoGu,4264,409,2,8,0,0,1
qxXshtWy,4265,409,6,37,0,0,5
bALvxeQY,4266,409,1,8,0,0,0
23sI5cKm,4267,409,2,6,0,0,0
GT7zADvf,4268,409,3,7,0,0,2
Pf2pA2NY,4269,409,4,25,0,1,1
I32HE4fb,4270,409,5,19,0,0,4
wXkinJiy,4271,409,2,7,1,0,0
mhdPFApk,4272,409,1,6,0,0,0
1Bv9yMUl,4273,409,1,6,0,0,0
lvy2f7SG,4275,409,1,2,0,0,1
4t7RVwYU,4277,409,1,6,0,0,0
UEEHFs9y,4278,409,2,6,0,0,0
M7ETUXxE,4279,409,1,6,0,0,0
aTBWqYh8,4280,409,1,7,0,0,0
VkwL2NpP,4281,409,3,10,0,0,2
CewWBIUG,4282,409,1,6,0,0,0
SO8f9TaJ,4283,409,1,6,0,0,0
t7qM0XuS,4284,409,19,44,1,0,9
1CONG4ph,4285,409,1,8,0,0,0
sh6yx3QB,4286,409,1,6,0,0,0
25B1UEtG,4287,409,1,6,0,0,0
XwuFEqkF,4288,409,1,7,0,0,0
LzU0aL70,4289,409,1,11,0,0,0
J1lYvUyT,4290,409,5,8,2,0,3
LzHR6l48,4291,409,7,33,0,1,5
TkmOdw00,4292,409,1,15,0,0,0
486cCSGQ,4293,409,2,6,1,0,0
8oeSQwWA,4294,409,35,115,15,0,17
HxO3H3tu,4295,409,1,7,0,0,0
IZPFIeDm,4296,409,4,13,1,1,0
fXQyqrW9,4297,409,4,21,1,1,1
3J0JRRSl,4298,409,1,6,0,0,0
Xyl9qsa6,4299,409,1,6,0,0,0
aeh3rqYf,4300,409,8,14,0,0,6
DRnWX0LT,4301,409,1,8,0,0,0
uiONA5er,4302,409,1,6,0,0,0
J5W13iUz,4303,409,1,8,0,0,0
ck60TgUG,4304,409,2,9,0,0,1
1njNigRZ,4305,409,1,6,0,0,0
Fy0eZTDo,4306,409,1,6,0,0,0
2rz1nQzp,4307,409,5,15,0,0,5
Uqe5VZ4X,4308,409,1,6,0,0,0
VzhKHmgB,4309,409,1,6,0,0,0
QQcYR8b1,4310,409,3,15,0,0,1
jsAo2jzR,4311,409,4,22,0,0,3
h01B4esj,4312,409,1,7,0,0,0
cvnyBwPR,4313,409,16,59,4,2,9
RzvTBhZL,4314,409,1,6,0,0,0
dq4zRWM6,4315,409,1,8,0,0,0
3D3326rE,4316,409,2,11,0,0,1
QbwXKOTu,4317,409,1,6,0,0,0
tfjnYQkh,4318,409,1,7,0,0,0
bJMl8pOo,4319,409,1,7,0,0,0
C8mdKa0R,4320,409,27,85,2,0,20
TVACgHxS,4321,409,3,9,0,0,2
JGEE46KY,4322,409,1,6,0,0,0
7VfH09Se,4323,409,1,6,0,0,0
rE0tbWEJ,4324,409,1,8,0,0,0
rwrRSbXw,4325,409,1,14,0,0,0
9XGJcQOa,4326,409,1,6,0,0,0
aDAXkreR,4327,409,1,7,0,0,0
VXcwoaAb,4328,409,1,6,0,0,0
MkJjtTVg,4329,409,2,8,0,0,1
d8fex83P,4330,409,7,16,0,0,6
6EroghNU,4331,409,12,62,1,1,10
gz09yNwK,4332,409,1,6,0,0,0
m8VpjMPS,4333,409,1,6,0,0,0
y5gAFlHS,4334,409,3,10,0,0,2
DT7Gd9Gt,4335,409,2,7,0,0,1
wzF5xbAS,4337,409,35,103,2,1,31
3NZ4zJ60,4338,409,1,8,0,0,0
YFPk34JF,4340,409,7,17,5,0,0
UK5mlXTs,4341,409,2,10,0,0,1
v3wSMVOw,4342,409,1,7,0,0,0
xoShtXpy,4343,409,34,114,0,0,32
QhCfOO5f,4344,409,2,16,0,0,1
7IgOoufQ,4345,409,4,25,0,0,4
WpnQ0APm,4346,409,1,6,0,0,0
CNMUtQYg,4347,409,1,6,0,0,0
77thmYFY,4348,409,1,10,0,0,0
ZxfYx22Q,4349,409,7,32,0,1,4
WyWly8ac,4350,409,1,6,0,0,0
myq3DKoi,4351,409,2,8,0,0,1
w9XfcsNI,4352,409,2,6,0,0,1
Ks9RKC6s,4353,409,2,8,0,1,1
HjtEfN7y,4354,409,1,6,0,0,0
Y5LmR7q0,4355,409,1,14,0,0,0
SxHCZ62T,4356,409,1,8,0,0,0
e5xmgUIv,4357,409,1,4,0,0,1
wYW7If1t,4358,409,1,6,0,0,0
h7YBvrzL,4359,409,6,31,1,2,1
PwH72ES7,4360,409,1,8,0,0,0
HQiOmVqu,4361,409,1,6,0,0,0
jjK9vRfO,4362,409,3,13,0,1,1
Rl3ZnTO0,4363,409,1,6,0,0,0
YbZ1Js4C,4364,409,1,12,0,0,0
LonzK7KW,4365,409,3,13,0,0,2
QJh3b7dz,4366,409,1,8,0,0,0
YY6mBR44,4367,409,1,6,0,0,0
AdTagffB,4368,409,1,6,0,0,0
2st5itl6,4369,409,3,22,1,0,1
DrYfGnUe,4370,409,1,6,0,0,0
9GxTOZEq,4371,409,1,6,0,0,0
xYD22Nla,4372,409,1,6,0,0,0
wHpfdw2h,4373,409,4,23,1,1,1
UyuteSPQ,4374,409,4,22,1,2,0
oqFv39u0,4375,409,1,6,0,0,0
PVhrShfx,4376,409,1,7,0,0,0
F6LFmG0j,4378,409,2,18,0,0,1
exEhi0Lm,4379,409,1,9,0,0,0
OBneK5up,4380,409,2,7,0,0,2
TJpfHuAL,4381,409,1,15,0,0,0
Tn19fQFL,4382,409,5,13,0,0,2
bL0LwGgP,4383,409,1,6,0,0,0
QbAVDXey,4384,409,6,24,3,0,2
jWLojyzg,4385,409,2,10,0,0,1
49f4OZ2E,4386,409,6,26,0,0,3
x7Kcfv6D,4387,409,1,6,0,0,0
OcvIe99q,4388,409,6,19,0,0,5
VXNlVPiF,4389,409,5,11,0,0,3
BqTEyn6K,4390,409,1,7,0,0,0
KmUKhNv0,4391,409,1,8,0,0,0
Ee7AVcac,4392,409,2,8,0,0,1
R4OkOJov,4393,409,1,7,0,0,0
dMeggeor,4394,409,1,6,0,0,0
VvfxJkLP,4395,409,1,6,0,0,0
rFw8Y9jW,4396,409,1,7,0,0,0
ZFa9Sv2c,4397,409,1,6,0,0,0
9PlgSubG,4398,409,2,17,0,0,1
wMLnUSuL,4400,409,1,7,0,0,0
89GGuTCY,4401,409,1,6,0,0,0
OQJNwzG2,4402,409,1,7,0,0,0
sh2GMcGJ,4403,409,4,13,0,0,3
ua6FWTqE,4404,409,1,7,0,0,0
2RdR4TTM,4405,409,1,6,0,0,0
JoXxB6ir,4406,409,1,6,0,0,0
DMgIDhIB,4407,409,1,8,0,0,0
E0IBa2jL,4408,409,1,6,0,0,0
qaiSOx53,4409,409,2,13,0,0,2
KMCmgEi1,4410,409,10,14,7,0,1
SZ4tieHZ,4411,409,1,6,0,0,0
IEobnjTw,4412,409,1,6,0,0,0
FMwna2g0,4413,409,1,6,0,0,0
GUZfIwUi,4414,409,12,75,0,0,9
02HXlZO8,4415,409,1,6,0,0,0
ECSx9cFw,4416,409,2,11,0,0,1
wVyfmgQE,4417,409,1,6,0,0,0
EVekkBMu,4418,409,2,5,0,0,2
p7agHxvH,4419,409,1,6,0,0,0
aJTmtbRq,4420,409,9,40,1,0,5
5aRQk6b7,4421,409,2,6,1,0,0
isiGiLxo,4422,409,1,6,0,0,0
L06ZFtwy,4423,409,2,10,0,0,1
359GUM8t,4424,409,1,6,0,0,0
2lh4cl2n,4425,409,2,8,0,0,1
1FUlb5OZ,4426,409,1,6,0,0,0
mLIuqUZW,4427,409,1,1,0,0,1
lL7ki9Af,4428,409,2,6,0,0,1
KHYwFpqi,4429,409,6,26,0,0,5
yu6d58B0,4430,409,2,12,0,0,1
SJRJjuAS,4431,409,1,6,0,0,0
VvfDmZvG,4432,409,1,6,0,0,0
gX3I5uO2,4433,409,1,8,0,0,0
NV3nbb89,4434,409,3,13,2,0,0
r9aNtvOz,4435,409,1,7,0,0,0
CG9LZc1S,4436,409,1,6,0,0,0
SecLd86A,4437,409,1,7,0,0,0
scNNNprS,4439,409,1,7,0,0,0
5NJ04adm,4440,409,7,43,1,1,4
PTH0FPou,4441,409,1,6,0,0,0
ice99Up5,4442,409,1,8,0,0,0
0pf7OvKB,4443,409,1,10,0,0,0
Z7WQvX4q,4444,409,1,7,0,0,0
9gJT1iy9,4445,409,1,6,0,0,0
WYhfUpeq,4446,409,2,13,0,0,1
1cZvFDDw,4447,409,2,9,0,0,1
ydI2HmZT,4448,409,1,6,0,0,0
PujiVAw7,4449,409,4,16,1,0,2
AduhTO6Y,4450,409,1,7,0,0,0
PKbLpdSM,4451,409,1,6,0,0,0
EIiROz5Q,4452,409,18,60,12,1,4
yUrm97Jg,4453,409,7,21,0,0,5
syohwWbu,4454,409,1,6,0,0,0
VqTIMCBs,4455,409,1,7,0,0,0
StsTnRiG,4456,409,3,17,0,0,2
z1oo0aks,4457,409,9,36,0,0,8
Tqs8XBlq,4459,409,1,2,0,1,0
21JRLJjY,4460,409,4,21,0,0,3
B50Ajc1A,4461,409,1,6,0,0,0
bqbli2yX,4462,409,2,14,0,0,1
WJq1e4mN,4463,409,21,83,0,2,17
fMn90tQw,4464,409,1,6,0,0,0
Lpu6JQ70,4465,409,1,2,0,0,1
2kM3nQwh,4466,409,1,6,0,0,0
sjpmSmPt,4467,409,2,17,0,0,1
fJpnIIEH,4468,409,1,6,0,0,0
p9KiLJ6e,4469,409,2,22,0,1,0
ae9KKSEf,4470,409,1,6,0,0,0
7HzjnTSP,4471,409,2,16,0,0,1
GnFinhU1,4472,409,1,6,0,0,0
gLLpY4Ai,4473,409,1,6,0,0,0
2S1ZBCJ7,4474,409,2,13,0,0,1
H7uqc481,4475,409,29,122,4,0,22
YvVRLX8F,4476,409,1,7,0,0,0
KW4kYlZg,4477,409,1,6,0,0,0
9yJTHVj6,4478,409,1,9,0,0,0
Stjhjeec,4479,409,3,14,1,1,0
ryjQn78q,4480,409,1,7,0,0,0
CtWqtfEm,4481,409,1,2,0,0,1
JildoOgI,4482,409,1,8,0,0,0
z0Lkxj0D,4483,409,1,6,0,0,0
u9Eo6rSt,4484,409,1,6,0,0,0
UvY9Ym0d,4485,409,1,6,0,0,0
lg9Ej0Qu,4486,409,57,169,3,3,46
o533tbBB,4487,409,5,25,0,0,4
oV3fVnRw,4488,409,1,6,0,0,0
QVQyBpLI,4489,409,2,7,0,0,1
8SinehDU,4490,409,1,7,0,0,0
C3kN4w7K,4491,409,4,18,1,0,2
MQHP1CRv,4492,409,1,7,0,0,0
H8TgXLaL,4493,409,2,18,0,0,1
U0FwDQQO,4494,409,1,6,0,0,0
0bchCF5P,4495,409,7,28,0,0,5
BtcXZmJQ,4496,409,1,7,0,0,0
4cbUCVVL,4497,409,1,7,0,0,0
B4uRRtEK,4498,409,2,9,0,0,1
y32YRBoN,4499,409,5,14,0,0,4
AtWwX7b4,4500,409,24,78,0,2,21
RPqGQFvY,4501,409,1,6,0,0,0
kQloIoBp,4502,409,8,21,0,0,6
8FiPtydj,4503,409,2,9,0,0,1
LIx06pCT,4504,409,1,24,0,0,0
mCnw4RUA,4505,409,1,6,0,0,0
UmL8Bjr1,4506,409,9,39,1,0,7
bXWvuEjs,4507,409,1,12,0,0,0
TiAiR4t1,4508,409,1,3,0,0,1
E8Hy3kyG,4509,409,1,6,0,0,0
OX5cV2eT,4510,409,1,12,0,0,0
Zio8gGCN,4511,409,1,7,0,0,0
W6BgI7JC,4512,409,4,21,0,1,1
WYHouvps,4513,409,1,6,0,0,0
LyVU2HVb,4514,409,1,6,0,0,0
y7y0Qe88,4515,409,1,9,0,0,0
cvAdwYox,4516,409,3,9,0,0,2
j7FimPg3,4517,409,1,26,0,0,0
ATOsZipO,4518,409,1,8,0,0,0
HDFTJ7Ff,4519,409,1,6,0,0,0
05XOoi6k,4520,409,1,7,0,0,0
UlhR1jxq,4521,409,1,6,0,0,0
z1ECz8kI,4522,409,1,6,0,0,0
IBer47vP,4523,409,1,6,0,0,0
yTmnFiOc,4524,409,1,6,0,0,0
6SvFQZzG,4525,409,6,36,0,1,4
PlHWQz5G,4526,409,1,6,0,0,0
cPkKzGs5,4527,409,1,7,0,0,0
mOXQWqp4,4528,409,4,11,0,0,3
C3D6NYHu,4529,409,1,16,0,0,0
VSUQPyKl,4530,409,2,9,0,0,1
4XOk9gwl,4531,409,1,8,0,0,0
YVCMsJ2q,4532,409,1,7,0,0,0
05io9qNv,4533,409,1,6,0,0,0
gGSz1YFP,4534,409,1,6,0,0,0
SDJv6T1o,4535,409,1,8,0,0,0
lvfBXCfL,4536,409,1,6,0,0,0
AoYKy3Vn,4537,409,3,6,1,0,0
6OegRf3D,4538,409,3,18,0,0,2
7GEmsGRY,4539,409,8,26,4,0,3
oSBxn3tk,4540,409,1,6,0,0,0
9PdLwb47,4541,409,1,6,0,0,0
XhmqW2wf,4542,409,1,6,0,0,0
wrjaKA41,4543,409,4,13,0,0,2
aqXD5TM2,4544,409,1,6,0,0,0
XFb4qPxf,4545,409,21,47,0,1,18
DRrEBwL3,4546,409,5,18,0,0,3
KYJfoFcN,4547,409,1,6,0,0,0
fiVXUt5t,4548,409,2,10,0,0,1
Hx4SA88s,4549,409,3,14,2,0,0
4TgYkJLn,4550,409,2,8,1,0,0
tb8hbRkz,4551,409,3,13,0,0,2
GgPUQxGe,4552,409,1,8,0,0,0
MlFezA55,4553,409,1,7,0,0,0
PEFRfyd0,4554,409,9,14,4,0,4
t0v6he4s,4556,409,1,9,0,0,0
14sIhyqH,4557,409,1,6,0,0,0
k3GfkmSN,4558,409,1,6,0,0,0
fguJGdHn,4559,409,6,14,5,0,0
16dnOsrn,4560,409,1,7,0,0,0
kRdg7gWD,4561,409,1,6,0,0,0
ws8QioJX,4562,409,11,38,3,0,6
ctAOWeND,4563,409,5,10,0,0,3
9vgOv4gT,4564,409,2,7,0,0,1
2z2Noywp,4565,409,2,6,0,0,0
NfFCksU5,4566,409,27,60,2,0,22
WUsxWPYq,4567,409,1,6,0,0,0
yYfj5X77,4568,409,1,8,0,0,0
Ka4qPOct,4569,409,1,6,0,0,0
BOiTyAuo,4570,409,2,7,0,0,1
0hzt10oi,4571,409,2,8,0,0,1
HJwXtta8,4572,409,1,6,0,0,0
CIImCpzp,4573,409,5,12,0,0,3
ZFawsJuc,4574,409,1,7,0,0,0
apJdH2Tr,4575,409,1,12,0,0,0
QqAiItyh,4576,409,3,10,0,0,2
oC7JNtlm,4577,409,1,6,0,0,0
VJJNsMeu,4578,409,1,7,0,0,0
uYudeRqS,4579,409,1,6,0,0,0
e7uQVVB1,4580,409,1,7,0,0,0
xA3n8MKd,4581,409,1,12,0,0,0
3tZV9pQK,4582,409,1,14,0,0,0
KzFMrMos,4583,409,1,7,0,0,0
Nf9sWCMm,4584,409,35,130,5,1,27
oTImLuf8,4585,409,1,6,0,0,0
E41XuPbC,4586,409,1,10,0,0,0
HqA3m1Ex,4587,409,2,7,0,0,1
kkcCDbND,4588,409,1,6,0,0,0
B2bx9gAq,4589,409,2,8,0,0,1
la4Kk16w,4590,409,1,6,0,0,0
6J7uIqFL,4591,409,1,6,0,0,0
dJ9D7Rr3,4592,409,2,8,0,0,1
tJeEfFyz,4593,409,1,6,0,0,0
YDEjKg2y,4594,409,2,11,0,0,0
E7b7i0I7,4595,409,1,6,0,0,0
OBMWom23,4596,409,1,12,0,0,0
UQZ0U7HA,4597,409,1,6,0,0,0
vtOQYiDx,4598,409,1,11,0,0,0
VDZvpjyf,4599,409,3,12,0,0,2
mKpRkKpY,4601,409,1,6,0,0,0
jIN7ldzN,4602,409,1,6,0,0,0
RChlOk7j,4603,409,1,6,0,0,0
gvDG2Y2x,4604,409,11,39,0,0,10
DH1yVOQz,4605,409,1,6,0,0,0
crwtI1L3,4606,409,33,114,0,0,31
8L2T1Ha1,4607,409,2,7,0,0,1
btzHCDBh,4608,409,2,12,0,0,0
xnrbhsOv,4609,409,1,6,0,0,0
Gw54J6ki,4610,409,1,9,0,0,0
iI2kCvPQ,4611,409,4,11,0,0,0
IFajcbmR,4612,409,2,7,0,0,1
rZWff9KP,4613,409,4,15,2,0,1
W7F1XXl7,4614,409,1,6,0,0,0
rW2ifcgc,4615,409,1,6,0,0,0
gFIwzTlb,4616,409,2,7,0,0,1
22EHtBBE,4617,409,3,8,1,0,1
SALhBtX4,4618,409,1,7,0,0,0
Ycr8LbEU,4619,409,1,6,0,0,0
xpRJFd0J,4620,409,1,6,0,0,0
QlvhN5Re,4621,409,1,7,0,0,0
3g1TIRGa,4622,409,10,57,0,1,6
RZ0qijbR,4623,409,1,13,0,0,0
gYm4IHQt,4624,409,3,7,0,0,2
KsMahHwP,4625,409,1,6,0,0,0
Ex9042A7,4626,409,2,14,0,0,1
Tn4NutnI,4627,409,1,8,0,0,0
bNwgAzlh,4628,409,1,6,0,0,0
sfsqqYMz,4629,409,3,8,0,0,2
suRyEPw1,4630,409,4,10,0,0,3
afVoWyR6,4631,409,3,16,0,0,2
afDaLZP9,4632,409,2,6,0,0,0
yLMqVKZQ,4633,409,1,6,0,0,0
v2bM7TIz,4634,409,4,17,0,1,2
XidKVyLA,4635,409,6,23,2,0,3
hAfloOO9,4636,409,1,6,0,0,0
Nhz6dO3A,4637,409,2,7,0,0,1
EdTWU0dp,4638,409,1,7,0,0,0
TNPJKukC,4639,409,2,12,0,0,1
pQ9ZomHF,4640,409,1,7,0,0,0
FSkPt541,4641,409,2,12,0,1,0
ZNpTHwPj,4642,409,3,8,0,0,2
vZ26n62K,4643,409,2,9,0,0,1
91lK5gd4,4644,409,8,24,0,0,7
2sP2rXV9,4645,409,2,13,0,1,0
JyKQZC2a,4646,409,1,8,0,0,0
HSnpyFO1,4647,409,1,9,0,0,0
W1MeT0KO,4648,409,1,8,0,0,0
0reTdKEw,4649,409,2,12,1,0,0
XjjY2ZzJ,4650,409,1,14,0,0,0
2PeIA9Uq,4651,409,1,6,0,0,0
CXJeq9vB,4652,409,2,9,1,0,0
TmulKvXY,4653,409,4,15,2,0,1
2ifRmpCk,4654,409,11,35,0,0,8
NAD8k35f,4655,409,1,12,0,0,0
hpF2hlTV,4657,409,1,6,0,0,0
NmA8bv5O,4658,409,2,8,0,0,1
9sbQE1JF,4659,409,2,8,0,0,1
RV2JnPws,4660,409,2,7,0,0,1
nXvnVUfL,4661,409,25,55,15,0,6
MJhak2Es,4662,409,1,6,0,0,0
ZpqU9Mf7,4663,409,1,6,0,0,0
