user,user2int,lec,#runs,#actions,~5,5~10,10~30,30~60,60~
pNQ1858t,2553,409,1,6,0,0,0,0,0
Y5OhOWim,2554,409,1,6,0,0,0,0,0
9cUFIkmC,2555,409,3,8,0,0,2,0,0
tRTONXKr,2556,409,1,6,0,0,0,0,0
oxxFJPOG,2557,409,44,99,5,8,20,4,6
oOcDBSnc,2558,409,2,9,0,0,1,0,0
E2jKuBnZ,2559,409,1,6,0,0,0,0,0
aQsnJyxi,2560,409,1,6,0,0,0,0,0
j3dprHYW,2561,409,1,6,0,0,0,0,0
Y54N7RCP,2562,409,1,6,0,0,0,0,0
SMLtJqv3,2563,409,0,0,0,0,0,0,0
ensUe3id,2564,409,1,7,0,0,0,0,0
uTzXOhBA,2565,409,28,64,3,9,12,1,2
d9jsCOjO,2566,409,2,9,0,0,0,0,1
EzNEkczC,2567,409,1,7,0,0,0,0,0
uWqR0XVQ,2568,409,0,0,0,0,0,0,0
KWz48PiV,2569,409,1,7,0,0,0,0,0
UTE4eFsj,2570,409,1,8,0,0,0,0,0
aqE5B44S,2571,409,12,37,0,0,9,2,0
bVwsE9el,2572,409,2,8,0,0,1,0,0
Dhx9GXa6,2573,409,11,47,1,1,6,1,1
k1Ra6udM,2574,409,15,27,1,4,6,3,0
Q1tU4nUL,2575,409,8,10,1,1,5,0,0
IQ519xJV,2576,409,1,7,0,0,0,0,0
G3xosyfQ,2577,409,1,6,0,0,0,0,0
fiZrHg1m,2578,409,1,6,0,0,0,0,0
ImnvAsKe,2579,409,18,46,3,3,9,2,0
nfMWjuTV,2580,409,1,6,0,0,0,0,0
NIv56vRc,2581,409,1,6,0,0,0,0,0
bOVYECNc,2582,409,2,7,0,1,0,0,0
B1pagjk5,2583,409,3,17,1,0,0,1,0
BAakFoPi,2584,409,1,6,0,0,0,0,0
bMhJ6LO7,2585,409,1,6,0,0,0,0,0
DYBMunRa,2586,409,1,6,0,0,0,0,0
cuBgbu99,2587,409,1,8,0,0,0,0,0
mTQeJXYA,2588,409,1,6,0,0,0,0,0
pBnufqPD,2589,409,2,7,0,0,0,1,0
4kO7X0Vz,2590,409,1,6,0,0,0,0,0
QDfmKjby,2591,409,1,7,0,0,0,0,0
1eXo9TvH,2592,409,1,6,0,0,0,0,0
4HQuXi9x,2593,409,3,6,2,0,0,0,0
143B6WEc,2594,409,1,6,0,0,0,0,0
RDlVBTB3,2595,409,1,6,0,0,0,0,0
0ZmG45TS,2596,409,4,13,1,0,1,1,0
gg98IBOj,2597,409,1,6,0,0,0,0,0
SrNyAZDh,2598,409,3,19,1,0,0,1,0
QWjaXLjj,2599,409,1,6,0,0,0,0,0
JMub92tW,2600,409,1,6,0,0,0,0,0
BEJweKG7,2601,409,1,6,0,0,0,0,0
SbYtqZd3,2602,409,1,12,0,0,0,0,0
nWnQYOgi,2603,409,1,7,0,0,0,0,0
kksBp74D,2604,409,1,6,0,0,0,0,0
SqWstvP0,2605,409,5,17,1,0,2,1,0
tqoiBMtC,2606,409,1,8,0,0,0,0,0
ApE4GML5,2607,409,1,6,0,0,0,0,0
yXGpi67i,2608,409,1,6,0,0,0,0,0
CqCe3y1L,2609,409,2,7,0,1,0,0,0
dRSTOSbM,2610,409,1,6,0,0,0,0,0
qps0h61Z,2611,409,1,9,0,0,0,0,0
dLB7AFAX,2612,409,1,6,0,0,0,0,0
JaNWKf4Z,2613,409,1,7,0,0,0,0,0
mgy6xvk7,2614,409,2,7,1,0,0,0,0
5qZ6i7jG,2615,409,1,11,0,0,0,0,0
0ckgCiOF,2616,409,1,6,0,0,0,0,0
k0z8WCZB,2617,409,1,15,0,0,0,0,0
N1l3kkqh,2618,409,1,6,0,0,0,0,0
Ld5047Xk,2619,409,1,6,0,0,0,0,0
umHG2uqg,2620,409,1,6,0,0,0,0,0
WLpQCDLE,2621,409,1,6,0,0,0,0,0
FTtnibUk,2622,409,4,9,2,0,1,0,0
D5k7D7WK,2623,409,4,13,1,0,1,1,0
Mqlj9aSs,2624,409,1,6,0,0,0,0,0
uu9YUMxa,2625,409,3,9,0,0,2,0,0
pNlJd0LD,2626,409,1,6,0,0,0,0,0
m84OyVH0,2627,409,1,6,0,0,0,0,0
4h2c3oSK,2628,409,1,8,0,0,0,0,0
v4Ef8NB7,2629,409,1,23,0,0,0,0,0
ZaWJ2FNq,2630,409,1,7,0,0,0,0,0
pphMsBDh,2631,409,1,12,0,0,0,0,0
IyBoRxWH,2632,409,0,0,0,0,0,0,0
DRC22amf,2633,409,2,7,0,0,1,0,0
8doKnXQS,2634,409,1,7,0,0,0,0,0
E9ohEwTZ,2635,409,1,7,0,0,0,0,0
zm0MRZBk,2636,409,7,16,3,0,3,0,0
WgJcsm4r,2637,409,1,6,0,0,0,0,0
KvAy6BKi,2638,409,3,8,2,0,0,0,0
9oChw8BU,2639,409,6,15,2,1,1,0,1
8FYxgJUi,2640,409,0,0,0,0,0,0,0
fOI3nA7h,2641,409,22,58,4,7,7,2,1
uHH7xAK9,2642,409,1,6,0,0,0,0,0
hdbB0oO1,2643,409,1,6,0,0,0,0,0
dKXkmhom,2644,409,1,7,0,0,0,0,0
fiFw3zrX,2645,409,6,30,2,0,0,2,1
F5ss5QRU,2646,409,2,6,0,0,1,0,0
W02hCqMO,2647,409,3,7,0,2,0,0,0
nBvfga35,2648,409,1,6,0,0,0,0,0
KirfixUu,2649,409,1,8,0,0,0,0,0
HpBuGBle,2650,409,1,6,0,0,0,0,0
qgVdCqJe,2651,409,1,8,0,0,0,0,0
temK5dwY,2652,409,3,10,0,1,1,0,0
QQ6ugrIg,2653,409,1,6,0,0,0,0,0
tEPMegDK,2654,409,1,7,0,0,0,0,0
qQtY4zw7,2655,409,2,10,0,0,1,0,0
OSMuZ1Je,2656,409,1,3,0,0,0,0,0
LtO3hrAK,2657,409,2,17,1,0,0,0,0
G07f2PwE,2658,409,18,54,3,0,7,5,2
UOdQgOKS,2659,409,1,6,0,0,0,0,0
MyMIDoIx,2660,409,1,6,0,0,0,0,0
9zkFvA7V,2661,409,2,12,0,1,0,0,0
iLYw1yv0,2662,409,1,14,0,0,0,0,0
qsFIJRmB,2663,409,4,28,0,0,1,2,0
kYyWrejk,2664,409,1,6,0,0,0,0,0
TJJWki40,2665,409,2,7,0,0,1,0,0
cXjYofpT,2666,409,10,30,2,0,6,1,0
05sMTkGx,2667,409,1,6,0,0,0,0,0
r7dTHr0B,2668,409,1,6,0,0,0,0,0
KDA21Diq,2669,409,1,9,0,0,0,0,0
joXkgMjY,2670,409,2,7,0,1,0,0,0
EwFfcCkC,2671,409,1,7,0,0,0,0,0
45Axnod0,2672,409,0,0,0,0,0,0,0
z1uyDa9x,2673,409,4,39,0,0,3,0,0
AvoBa0jE,2674,409,2,8,0,0,1,0,0
80zPK6XG,2675,409,2,7,1,0,0,0,0
aUEnHmsl,2676,409,1,6,0,0,0,0,0
nwburv7U,2677,409,1,6,0,0,0,0,0
y6JXaCXn,2678,409,1,6,0,0,0,0,0
4cbAyPNO,2679,409,2,6,1,0,0,0,0
ytRy8A5G,2680,409,1,6,0,0,0,0,0
jUxPL2tc,2681,409,1,6,0,0,0,0,0
EjJJoaDc,2682,409,1,6,0,0,0,0,0
1HcGX4UO,2683,409,3,13,0,0,1,1,0
ujwoJf4i,2684,409,4,9,1,2,0,0,0
LuzQ3MdX,2685,409,1,7,0,0,0,0,0
mCsNeL2v,2686,409,1,7,0,0,0,0,0
hSJG5H3Q,2687,409,1,6,0,0,0,0,0
PQPReyKY,2688,409,1,7,0,0,0,0,0
YcItzxb8,2689,409,2,8,0,1,0,0,0
oVBfOqOz,2690,409,1,12,0,0,0,0,0
LV8wx0Cy,2691,409,2,8,0,1,0,0,0
qmxKFnHU,2692,409,9,33,1,0,4,3,0
4gbqpEL9,2693,409,1,7,0,0,0,0,0
JBRyAxEC,2694,409,2,8,1,0,0,0,0
rXiXbkeN,2695,409,7,31,1,0,4,0,1
S2nnIOU6,2696,409,3,11,0,1,1,0,0
JsS96U7f,2697,409,2,7,0,1,0,0,0
frSLU22c,2698,409,2,8,1,0,0,0,0
n4R02sle,2699,409,1,6,0,0,0,0,0
RyFpFkZS,2700,409,1,7,0,0,0,0,0
k3MW5PCx,2701,409,9,22,3,1,3,1,0
iJi8EwSR,2702,409,1,7,0,0,0,0,0
SCDnFsE5,2703,409,1,6,0,0,0,0,0
HGcFbhrS,2704,409,3,8,1,1,0,0,0
Z0vy2i05,2705,409,1,0,0,0,0,0,0
RR88WbLj,2706,409,3,18,1,0,1,0,0
sHXcA6Eg,2707,409,5,19,0,0,4,0,0
fZl5SmAW,2708,409,1,7,0,0,0,0,0
BmtJ1gsn,2709,409,6,17,1,0,4,0,0
5E4xF2SZ,2710,409,11,54,2,1,4,3,0
GFNAaW1d,2711,409,1,17,0,0,0,0,0
V3uSfHDS,2712,409,1,6,0,0,0,0,0
AZEZaXff,2713,409,1,13,0,0,0,0,0
dZdYEF3r,2714,409,1,8,0,0,0,0,0
Ps4KGaro,2715,409,1,6,0,0,0,0,0
2hMKMMKe,2716,409,1,7,0,0,0,0,0
2xZmTNhW,2717,409,1,6,0,0,0,0,0
hLBjpffV,2718,409,3,7,1,1,0,0,0
yIpOmSkk,2719,409,4,23,1,0,1,1,0
cCss879y,2720,409,4,14,2,0,1,0,0
1XPhjKKU,2721,409,1,7,0,0,0,0,0
KSBFRj0J,2722,409,2,7,1,0,0,0,0
qluIp7UO,2723,409,1,8,0,0,0,0,0
HVSwUDmy,2724,409,5,11,2,0,1,1,0
7xjJwAYc,2725,409,1,15,0,0,0,0,0
ZyJAM1Di,2726,409,1,6,0,0,0,0,0
oMKwsLwI,2727,409,1,8,0,0,0,0,0
G0RQN5G8,2728,409,5,10,2,0,1,1,0
s9UR1M98,2729,409,2,18,1,0,0,0,0
W1ZY72hj,2730,409,2,8,1,0,0,0,0
XC7u9orT,2731,409,1,7,0,0,0,0,0
lNU1JLzX,2732,409,4,7,3,0,0,0,0
VEwoM4y8,2733,409,1,6,0,0,0,0,0
aTaOs8pu,2734,409,1,7,0,0,0,0,0
7YHUKq1N,2735,409,1,7,0,0,0,0,0
gqzUgYbJ,2736,409,2,9,0,0,1,0,0
vh9Y5NO8,2737,409,0,0,0,0,0,0,0
b6L2YuRX,2738,409,2,18,1,0,0,0,0
jmVdUr1R,2739,409,1,7,0,0,0,0,0
GDdMjn1K,2740,409,1,8,0,0,0,0,0
HE9bLZnL,2741,409,13,32,2,3,3,4,0
TcGy8taU,2742,409,1,6,0,0,0,0,0
8xkzOC5F,2743,409,2,7,1,0,0,0,0
cKzbGVon,2744,409,1,7,0,0,0,0,0
r9gtxUBn,2745,409,2,8,0,0,1,0,0
RwB6qya6,2746,409,1,8,0,0,0,0,0
xh1S0Dut,2747,409,4,8,1,2,0,0,0
YcgR76wN,2748,409,1,7,0,0,0,0,0
NsjfYsQ5,2749,409,13,50,2,0,4,2,4
WzsEzqaD,2750,409,5,21,2,0,0,1,1
vmR9a6G5,2751,409,1,6,0,0,0,0,0
ZIvnSEj5,2752,409,1,6,0,0,0,0,0
WtmrXwAc,2753,409,6,25,0,0,4,1,0
7sm6fhpm,2754,409,1,8,0,0,0,0,0
iv1n19O0,2755,409,1,6,0,0,0,0,0
yhLXgMDz,2756,409,1,6,0,0,0,0,0
c3ZEvJk9,2757,409,1,6,0,0,0,0,0
knWOfWSP,2758,409,1,6,0,0,0,0,0
ZMhaJrqD,2759,409,1,7,0,0,0,0,0
lFDEsjk1,2760,409,1,6,0,0,0,0,0
foN4E293,2761,409,4,19,1,0,1,0,1
wIYxjymF,2762,409,1,6,0,0,0,0,0
cZPjsMya,2763,409,2,7,1,0,0,0,0
m5u1uQV5,2764,409,11,39,2,0,3,3,2
V4Xvx7tc,2765,409,1,7,0,0,0,0,0
KUkK4jRU,2766,409,4,12,1,1,1,0,0
HlWa4xU2,2767,409,1,6,0,0,0,0,0
eIpwuvH2,2768,409,8,32,1,1,3,1,1
LjysW7Ul,2769,409,1,2,0,0,0,0,0
pKah3Vnc,2770,409,1,6,0,0,0,0,0
3xkl71b6,2771,409,1,6,0,0,0,0,0
TPytWTR8,2772,409,1,6,0,0,0,0,0
CydEJBvr,2773,409,5,14,2,1,1,0,0
Z3gDCu5X,2774,409,1,9,0,0,0,0,0
b7LLcNak,2775,409,1,6,0,0,0,0,0
7aocyued,2776,409,1,8,0,0,0,0,0
KJPRmIXJ,2777,409,1,6,0,0,0,0,0
GqkHzWQx,2778,409,1,6,0,0,0,0,0
DjdFSIuw,2779,409,1,6,0,0,0,0,0
aKA2Aqs2,2780,409,1,8,0,0,0,0,0
EOKu96Mn,2781,409,3,4,0,0,2,0,0
w9sBE3jz,2782,409,22,90,4,1,5,6,5
kquhr0ES,2783,409,1,6,0,0,0,0,0
rl5E7dWU,2784,409,1,7,0,0,0,0,0
zh4r6MWO,2785,409,1,7,0,0,0,0,0
9wVBy3TA,2786,409,1,7,0,0,0,0,0
Uxj7FvVn,2787,409,1,7,0,0,0,0,0
JjGhfZzT,2788,409,7,29,1,0,4,0,1
LWSO5Hst,2789,409,1,6,0,0,0,0,0
gmgb9HyW,2790,409,1,6,0,0,0,0,0
DGt9BBQM,2791,409,1,6,0,0,0,0,0
Z7PPBSBM,2792,409,3,31,1,0,1,0,0
zB30Hvf8,2793,409,1,6,0,0,0,0,0
gjSo458V,2794,409,1,7,0,0,0,0,0
Z8tWTBER,2795,409,45,118,7,6,16,10,5
HXIwdW6P,2796,409,1,6,0,0,0,0,0
MmaGxQuj,2797,409,1,6,0,0,0,0,0
xFVvgnwU,2798,409,1,7,0,0,0,0,0
orUpI9H3,2799,409,1,6,0,0,0,0,0
XRC5pwQ5,2800,409,1,6,0,0,0,0,0
Hg0WHCck,2801,409,1,6,0,0,0,0,0
eEAHnPqd,2802,409,1,7,0,0,0,0,0
7yqqQlzG,2803,409,6,32,0,0,4,1,0
DWdc6H3L,2804,409,1,6,0,0,0,0,0
iFjWTpn7,2805,409,1,6,0,0,0,0,0
qos8LBhQ,2806,409,1,6,0,0,0,0,0
bn13AHij,2807,409,1,6,0,0,0,0,0
Kf2YE4Nc,2808,409,10,60,2,1,2,1,3
ewOapDpG,2809,409,2,10,0,0,1,0,0
PsR3wCHO,2810,409,3,14,0,0,2,0,0
4sziEWbq,2811,409,2,12,0,0,0,0,1
Aet4QMyE,2812,409,4,21,1,0,0,2,0
lRX1LEbD,2813,409,2,8,0,0,1,0,0
ebdX3ioW,2814,409,1,13,0,0,0,0,0
SqJWzOJf,2815,409,1,6,0,0,0,0,0
CyL9N0fk,2816,409,1,7,0,0,0,0,0
RUSudB9Q,2817,409,2,11,1,0,0,0,0
81RAwifK,2818,409,2,2,0,0,0,0,1
lOceOQfx,2819,409,1,6,0,0,0,0,0
uhVBA1Hn,2820,409,7,10,1,0,1,2,2
NKEH1Nyi,2821,409,1,6,0,0,0,0,0
LsVoblst,2822,409,1,6,0,0,0,0,0
IPrpGx9L,2823,409,1,6,0,0,0,0,0
eHUjLXTv,2824,409,1,7,0,0,0,0,0
PB5b5oOL,2825,409,1,6,0,0,0,0,0
ydoj5yg2,2826,409,1,6,0,0,0,0,0
gG2v1XYQ,2827,409,75,173,14,23,25,8,4
bgO9xbOP,2828,409,1,9,0,0,0,0,0
R5mVYo7j,2829,409,1,8,0,0,0,0,0
QM19UdLI,2830,409,2,7,1,0,0,0,0
VPlzOzbZ,2831,409,4,14,1,0,1,0,1
g88PazYV,2832,409,2,9,0,1,0,0,0
jFYsbJ1T,2833,409,1,7,0,0,0,0,0
MPsbgyM3,2834,409,1,9,0,0,0,0,0
MgUOtvLY,2835,409,1,6,0,0,0,0,0
rzf1rBz7,2836,409,1,6,0,0,0,0,0
IVWgnt5X,2837,409,1,7,0,0,0,0,0
ULzivaxM,2838,409,1,18,0,0,0,0,0
eJtHWfV5,2839,409,13,29,3,2,5,1,1
fsesFutl,2840,409,1,7,0,0,0,0,0
mdGSrTsf,2841,409,1,6,0,0,0,0,0
zKeviGm5,2842,409,2,7,1,0,0,0,0
xHimEAid,2843,409,8,34,0,0,6,0,1
eOcYoVc0,2844,409,1,6,0,0,0,0,0
jOxMRhlh,2845,409,1,6,0,0,0,0,0
sVkCXbCQ,2846,409,1,15,0,0,0,0,0
oTd0GX89,2847,409,2,7,0,1,0,0,0
u2B9B6EG,2848,409,1,6,0,0,0,0,0
MHyQZCjL,2849,409,0,0,0,0,0,0,0
ORZSvICE,2850,409,11,24,3,2,3,2,0
hh8JD5bJ,2851,409,11,38,3,0,4,0,3
KbpHmpS8,2852,409,24,61,8,2,6,4,3
sb1LEkGr,2853,409,12,42,4,2,4,0,1
37MdrI3j,2854,409,1,8,0,0,0,0,0
aYImT5r5,2855,409,9,38,1,2,4,1,0
bc2WpXuj,2856,409,1,6,0,0,0,0,0
6wxCtb8M,2857,409,1,6,0,0,0,0,0
igRXwYeg,2858,409,3,6,1,0,1,0,0
bNVg8vc1,2859,409,1,8,0,0,0,0,0
MduH4pZy,2860,409,1,7,0,0,0,0,0
ChX0ORAx,2861,409,1,6,0,0,0,0,0
57x7dBWr,2862,409,2,11,0,0,1,0,0
sOnIoAoh,2863,409,0,0,0,0,0,0,0
Q3B91Nv9,2864,409,1,7,0,0,0,0,0
crqSEJ5O,2865,409,1,6,0,0,0,0,0
QNKUiyX6,2866,409,1,7,0,0,0,0,0
cxCmKnmp,2867,409,1,6,0,0,0,0,0
cAJSekqs,2868,409,9,32,1,1,4,2,0
vnQV5kk6,2869,409,0,0,0,0,0,0,0
j2k1pkGf,2870,409,1,7,0,0,0,0,0
UDKORFqv,2871,409,5,20,1,0,2,1,0
GBkKbuwU,2872,409,1,6,0,0,0,0,0
oXoruEIg,2873,409,1,6,0,0,0,0,0
pkeIGZdE,2874,409,2,8,0,1,0,0,0
7kZNygHt,2875,409,1,6,0,0,0,0,0
4UO0R9hL,2876,409,1,6,0,0,0,0,0
ieYvtQoI,2877,409,1,6,0,0,0,0,0
JaHThpzz,2878,409,1,6,0,0,0,0,0
5PY9Fo1e,2879,409,1,6,0,0,0,0,0
40Cs7r1A,2880,409,1,10,0,0,0,0,0
bL2J2rDI,2881,409,1,7,0,0,0,0,0
ZuCIfD7B,2882,409,1,6,0,0,0,0,0
yfE7WaEc,2883,409,1,7,0,0,0,0,0
k0k4jx9V,2884,409,2,9,0,0,0,1,0
tB5v9Tmc,2885,409,3,16,0,0,1,1,0
F3bwYPvn,2886,409,5,7,1,0,1,2,0
2fOn5YVu,2887,409,1,6,0,0,0,0,0
4qIkLhOb,2888,409,1,6,0,0,0,0,0
1W8loPHA,2889,409,7,32,1,0,0,5,0
vHtzbxK0,2890,409,1,7,0,0,0,0,0
kuadFPpP,2891,409,5,13,2,0,1,1,0
oEqfB3lX,2892,409,2,11,0,0,1,0,0
kMI7Rj1P,2893,409,1,7,0,0,0,0,0
3Yw7H7gg,2894,409,1,6,0,0,0,0,0
rTPozqPw,2895,409,1,8,0,0,0,0,0
gonM1pcm,2896,409,1,6,0,0,0,0,0
0Su0JTXz,2897,409,18,83,3,1,5,6,2
kW7sUcIz,2898,409,5,17,1,0,2,0,1
c48M8pKz,2899,409,19,57,4,2,3,5,4
ZWKFNVR1,2900,409,1,6,0,0,0,0,0
iuDq8548,2901,409,1,14,0,0,0,0,0
QBUO6tao,2902,409,3,24,0,0,2,0,0
95pd6QQD,2903,409,1,6,0,0,0,0,0
DTBek6Nv,2904,409,1,6,0,0,0,0,0
H9mJEyMm,2905,409,1,6,0,0,0,0,0
JHa3Bl7L,2906,409,4,12,1,1,1,0,0
2jCSyHTX,2907,409,1,6,0,0,0,0,0
C5h7hBXY,2908,409,2,7,0,1,0,0,0
BACMyADM,2909,409,11,33,2,1,6,0,1
5Zu3yahG,2910,409,1,6,0,0,0,0,0
MwinibIC,2911,409,1,6,0,0,0,0,0
v7yzOcZz,2912,409,1,6,0,0,0,0,0
cra61aiv,2913,409,2,8,0,1,0,0,0
nUTomTug,2914,409,23,61,4,2,9,6,1
Mmf77kVb,2915,409,1,7,0,0,0,0,0
fpilMxb5,2916,409,12,37,3,1,3,4,0
uW8GoGTX,2917,409,12,53,1,0,4,4,2
G4jMjdsr,2918,409,1,6,0,0,0,0,0
xoRGzqm0,2919,409,1,6,0,0,0,0,0
nh6NVRBs,2920,409,1,6,0,0,0,0,0
uvCBjzIL,2921,409,1,17,0,0,0,0,0
n6jeRVNS,2922,409,1,6,0,0,0,0,0
nNB53s7j,2923,409,1,12,0,0,0,0,0
ANptekbR,2924,409,6,19,2,0,0,2,1
RFzXj2jl,2925,409,1,10,0,0,0,0,0
9BoJpT2k,2926,409,1,6,0,0,0,0,0
vInQnT3C,2927,409,1,6,0,0,0,0,0
lBv5wYvB,2928,409,1,6,0,0,0,0,0
XvByPxiD,2929,409,1,6,0,0,0,0,0
W1PjYnjI,2930,409,15,52,2,1,3,7,1
NGBsmrnU,2931,409,5,15,1,0,3,0,0
EPJEWKQm,2932,409,2,9,0,0,0,0,1
cZP72339,2933,409,1,6,0,0,0,0,0
RHLLl8Dr,2934,409,1,7,0,0,0,0,0
rbnhvElN,2935,409,1,6,0,0,0,0,0
dvsL3iDh,2936,409,2,11,1,0,0,0,0
kWETjZ7R,2937,409,0,0,0,0,0,0,0
9ae6YrYf,2938,409,1,9,0,0,0,0,0
2gAsUKBN,2939,409,2,6,1,0,0,0,0
3DoPsUXb,2940,409,3,7,0,1,1,0,0
6VJAIYfc,2941,409,7,23,1,0,2,1,2
x4k9zdlr,2942,409,8,33,2,0,1,3,1
cvP5E6eV,2943,409,1,6,0,0,0,0,0
MzCi8x2u,2944,409,1,6,0,0,0,0,0
HEV97PGX,2945,409,1,6,0,0,0,0,0
WvsBcMaY,2946,409,1,6,0,0,0,0,0
xSkEqsTt,2947,409,3,12,0,0,2,0,0
4dTSJCFX,2948,409,7,39,1,0,0,2,3
7idsZceN,2949,409,1,7,0,0,0,0,0
y9xqKdof,2950,409,1,7,0,0,0,0,0
R82OxMpH,2951,409,1,6,0,0,0,0,0
L1EKvGxy,2952,409,1,8,0,0,0,0,0
WU9Dp9Ue,2953,409,1,6,0,0,0,0,0
oTahGZgf,2954,409,6,13,3,0,1,1,0
S3ob12pq,2955,409,1,13,0,0,0,0,0
TnUwuSp8,2956,409,3,14,1,0,1,0,0
X6BpEyrO,2957,409,1,6,0,0,0,0,0
x3kAIc35,2958,409,1,9,0,0,0,0,0
MLG0gekI,2959,409,2,7,1,0,0,0,0
XdxO7om6,2960,409,1,7,0,0,0,0,0
1zTGNFLs,2961,409,1,7,0,0,0,0,0
bKYz1pVX,2962,409,1,6,0,0,0,0,0
uD3f8jzg,2963,409,1,6,0,0,0,0,0
Bie4iXab,2964,409,3,8,0,1,1,0,0
yScdMF9V,2965,409,2,7,0,1,0,0,0
iFN7a0HQ,2966,409,1,7,0,0,0,0,0
l6u148hN,2967,409,1,6,0,0,0,0,0
vD16ka0B,2968,409,1,7,0,0,0,0,0
FQri62Bk,2969,409,2,8,0,0,1,0,0
cJaPX18w,2970,409,1,6,0,0,0,0,0
FZTwe86Z,2971,409,6,23,2,1,1,0,1
thgZF3hO,2972,409,0,0,0,0,0,0,0
W4viNINo,2973,409,1,11,0,0,0,0,0
2yM1FO2y,2974,409,1,7,0,0,0,0,0
MtkBaVDy,2975,409,1,6,0,0,0,0,0
yymz7NRP,2976,409,1,6,0,0,0,0,0
ZO2dWtiM,2977,409,2,12,0,0,1,0,0
qVq0UBcy,2978,409,1,8,0,0,0,0,0
izNVh54n,2979,409,1,16,0,0,0,0,0
MK931PMW,2980,409,1,7,0,0,0,0,0
IOEyDoTk,2981,409,1,6,0,0,0,0,0
y3rKq68p,2982,409,2,13,0,1,0,0,0
mG890K4f,2983,409,1,6,0,0,0,0,0
m8xfY84T,2984,409,2,12,1,0,0,0,0
zqZE4jGe,2985,409,1,6,0,0,0,0,0
7F7d3Mvq,2986,409,1,6,0,0,0,0,0
nN7fgGyr,2987,409,1,7,0,0,0,0,0
ZBtCHu4x,2988,409,1,7,0,0,0,0,0
c5UWkEl1,2989,409,1,9,0,0,0,0,0
laFGRX8U,2990,409,2,8,0,1,0,0,0
i8wOQHKk,2991,409,5,31,0,0,2,2,0
X9rfVjs1,2992,409,3,39,0,0,1,1,0
NR2RQeia,2993,409,1,6,0,0,0,0,0
RPZLEYKM,2994,409,1,6,0,0,0,0,0
CN6nmIvQ,2995,409,9,50,2,0,1,1,4
TaQVftUT,2996,409,3,22,0,0,1,1,0
vEWg68FB,2997,409,2,7,0,0,1,0,0
pMVABSFy,2998,409,1,6,0,0,0,0,0
bc8sKxLi,2999,409,2,15,0,0,1,0,0
Wefgieey,3000,409,4,19,1,0,1,1,0
DewIP5Ny,3001,409,1,6,0,0,0,0,0
1Bl0ZZqT,3002,409,1,6,0,0,0,0,0
Q6kT6Ceh,3003,409,1,5,0,0,0,0,0
2TycgaDL,3004,409,5,10,1,1,1,1,0
TibKd6sb,3005,409,1,6,0,0,0,0,0
7XU1BmDs,3006,409,1,6,0,0,0,0,0
KauVLzkL,3007,409,1,6,0,0,0,0,0
PEQCxjYO,3008,409,9,48,0,2,5,1,0
jOamtwE1,3009,409,1,6,0,0,0,0,0
fzJWFF0Y,3010,409,2,7,0,0,1,0,0
tCCUgdGC,3011,409,1,7,0,0,0,0,0
rHTSot8u,3012,409,1,6,0,0,0,0,0
xyNBX5sA,3013,409,1,7,0,0,0,0,0
nH5LFnae,3014,409,4,24,0,1,2,0,0
yk4McRK3,3015,409,1,7,0,0,0,0,0
qCinubbh,3016,409,1,6,0,0,0,0,0
hYI8dsdK,3017,409,1,6,0,0,0,0,0
nJ9KqMWZ,3018,409,1,6,0,0,0,0,0
RxcCwX5c,3019,409,1,6,0,0,0,0,0
TYJ06Zsa,3020,409,1,9,0,0,0,0,0
sivG4xRu,3021,409,1,8,0,0,0,0,0
tQ2lJDcS,3022,409,1,6,0,0,0,0,0
XZUAmJZe,3023,409,1,6,0,0,0,0,0
l1SFfaL4,3024,409,1,6,0,0,0,0,0
iJyeVdxW,3025,409,1,6,0,0,0,0,0
kKmUehUX,3026,409,1,6,0,0,0,0,0
LlpZVoYE,3027,409,1,6,0,0,0,0,0
XJo9bdVh,3028,409,1,6,0,0,0,0,0
AFs3AUxQ,3029,409,1,6,0,0,0,0,0
tjSTKjoI,3030,409,1,7,0,0,0,0,0
PmzU5T3s,3031,409,1,6,0,0,0,0,0
RnHJydzV,3032,409,3,8,1,0,1,0,0
RET3IkkU,3033,409,1,6,0,0,0,0,0
XTMKpSwt,3034,409,1,6,0,0,0,0,0
1fHhx3ou,3035,409,1,7,0,0,0,0,0
qR02gkgK,3036,409,1,6,0,0,0,0,0
beLT2woO,3037,409,1,6,0,0,0,0,0
7Zxzt4kG,3038,409,1,6,0,0,0,0,0
DKUUvnt8,3039,409,1,6,0,0,0,0,0
kS00Ova1,3040,409,1,6,0,0,0,0,0
DaxaD01T,3041,409,4,7,2,1,0,0,0
iDWxNm2o,3042,409,1,6,0,0,0,0,0
27qByKfP,3043,409,1,6,0,0,0,0,0
pDO8t1cb,3044,409,1,7,0,0,0,0,0
LTU6K866,3045,409,1,6,0,0,0,0,0
lSIKIm4g,3046,409,1,7,0,0,0,0,0
vgM5y7Te,3047,409,1,6,0,0,0,0,0
foo4NRLM,3048,409,1,6,0,0,0,0,0
A2Lg7muJ,3049,409,1,6,0,0,0,0,0
A0qK5Gs2,3050,409,1,6,0,0,0,0,0
Z9VzZAUA,3051,409,2,8,0,1,0,0,0
dwjasMaD,3052,409,1,6,0,0,0,0,0
yMA9YnOY,3053,409,1,6,0,0,0,0,0
au7Oq0nx,3054,409,3,14,1,0,1,0,0
hF14OmvU,3055,409,1,6,0,0,0,0,0
